node,type
G_8085,gene
G_55719,gene
G_23137,gene
G_10907,gene
G_55343,gene
G_79759,gene
G_283209,gene
G_492,gene
G_11146,gene
G_6473,gene
G_23286,gene
G_54112,gene
G_917,gene
G_84946,gene
G_6714,gene
G_1962,gene
G_2103,gene
G_8106,gene
G_85452,gene
G_136932118,gene
G_7234,gene
G_157855,gene
G_3339,gene
G_2652,gene
G_3313,gene
G_6929,gene
G_2074,gene
G_916,gene
G_2961,gene
G_51567,gene
G_134430,gene
G_7100,gene
G_200403,gene
G_29119,gene
G_93426,gene
G_915,gene
G_51308,gene
G_9894,gene
G_3371,gene
G_51095,gene
G_56052,gene
G_84627,gene
G_25923,gene
G_3033,gene
G_6569,gene
G_89891,gene
G_84529,gene
G_132,gene
G_2584,gene
G_4171,gene
G_79848,gene
G_11133,gene
G_6334,gene
G_406960,gene
G_50506,gene
G_23600,gene
G_8763,gene
G_3074,gene
G_53630,gene
G_473,gene
G_80347,gene
G_54931,gene
G_3097,gene
G_121278,gene
G_2289,gene
G_23732,gene
G_55906,gene
G_29893,gene
G_4358,gene
G_8314,gene
G_9378,gene
G_7050,gene
G_3712,gene
G_4615,gene
G_3868,gene
G_5147,gene
G_4604,gene
G_128637,gene
G_55969,gene
G_5406,gene
G_4914,gene
G_5395,gene
G_11078,gene
G_10367,gene
G_3702,gene
G_55180,gene
G_8929,gene
G_1103,gene
G_238,gene
G_286077,gene
G_64805,gene
G_3955,gene
G_3075,gene
G_1056,gene
G_953,gene
G_10613,gene
G_6337,gene
G_51816,gene
G_23204,gene
G_271,gene
G_5261,gene
G_6785,gene
G_9516,gene
G_5422,gene
G_137196,gene
G_204,gene
G_56983,gene
G_5449,gene
G_79784,gene
G_7473,gene
G_6496,gene
G_8086,gene
G_8139,gene
G_6910,gene
G_1439,gene
G_4153,gene
G_22948,gene
G_367,gene
G_9381,gene
G_64699,gene
G_4436,gene
G_735,gene
G_3551,gene
G_10617,gene
G_102,gene
G_57128,gene
G_3703,gene
G_197322,gene
G_7293,gene
G_91754,gene
G_6873,gene
G_201595,gene
G_4481,gene
G_115908,gene
G_51008,gene
G_55654,gene
G_4149,gene
G_23095,gene
G_7428,gene
G_8710,gene
G_26873,gene
G_23417,gene
G_6720,gene
G_9380,gene
G_1109,gene
G_1646,gene
G_4221,gene
G_79577,gene
G_7941,gene
G_2201,gene
G_55034,gene
G_10559,gene
G_10584,gene
G_6007,gene
G_23451,gene
G_2624,gene
G_171023,gene
G_54790,gene
G_1298,gene
G_54361,gene
G_154288,gene
G_5892,gene
G_55214,gene
G_388962,gene
G_55521,gene
G_9897,gene
G_249,gene
G_389692,gene
G_7337,gene
G_10117,gene
G_2248,gene
G_64421,gene
G_8676,gene
G_85320,gene
G_26137,gene
G_3239,gene
G_57104,gene
G_3815,gene
G_8915,gene
G_6794,gene
G_4626,gene
G_3835,gene
G_5213,gene
G_51196,gene
G_5310,gene
G_10456,gene
G_23111,gene
G_5956,gene
G_10049,gene
G_100151683,gene
G_25814,gene
G_4939,gene
G_9466,gene
G_3777,gene
G_1027,gene
G_2068,gene
G_2067,gene
G_9126,gene
G_10166,gene
G_3938,gene
G_3394,gene
G_57554,gene
G_949,gene
G_1284,gene
G_22845,gene
G_55750,gene
G_112812,gene
G_10524,gene
G_9451,gene
G_6536,gene
G_1548,gene
G_5250,gene
G_130951,gene
G_2683,gene
G_6434,gene
G_1636,gene
G_29895,gene
G_57545,gene
G_22818,gene
G_3839,gene
G_79005,gene
G_51340,gene
G_80320,gene
G_2968,gene
G_50846,gene
G_284252,gene
G_3157,gene
G_8468,gene
G_60493,gene
G_2571,gene
G_90522,gene
G_10651,gene
G_7078,gene
G_6472,gene
G_55755,gene
G_10220,gene
G_6253,gene
G_90416,gene
G_4040,gene
G_10161,gene
G_23031,gene
G_345275,gene
G_118924,gene
G_28956,gene
G_8911,gene
G_3710,gene
G_9525,gene
G_4148,gene
G_64376,gene
G_57020,gene
G_11014,gene
G_1540,gene
G_57152,gene
G_55835,gene
G_120892,gene
G_383,gene
G_6329,gene
G_23025,gene
G_23223,gene
G_654,gene
G_899,gene
G_7516,gene
G_27161,gene
G_5626,gene
G_5566,gene
G_5567,gene
G_159686,gene
G_375298,gene
G_132001,gene
G_2138,gene
G_4846,gene
G_7388,gene
G_10458,gene
G_90523,gene
G_7389,gene
G_4713,gene
G_84986,gene
G_64858,gene
G_6495,gene
G_50640,gene
G_26275,gene
G_26750,gene
G_53632,gene
G_4487,gene
G_6208,gene
G_8291,gene
G_7109,gene
G_8854,gene
G_10992,gene
G_1119,gene
G_3631,gene
G_8496,gene
G_118987,gene
G_501,gene
G_6840,gene
G_185,gene
G_183,gene
G_4281,gene
G_6341,gene
G_162,gene
G_201134,gene
G_1352,gene
G_57674,gene
G_5689,gene
G_5498,gene
G_122618,gene
G_64091,gene
G_8382,gene
G_63908,gene
G_79147,gene
G_4901,gene
G_7298,gene
G_1340,gene
G_51204,gene
G_84987,gene
G_28958,gene
G_1351,gene
G_116228,gene
G_100131801,gene
G_55037,gene
G_1136,gene
G_22954,gene
G_3911,gene
G_57462,gene
G_6575,gene
G_79903,gene
G_80213,gene
G_10015,gene
G_56970,gene
G_55107,gene
G_3685,gene
G_1854,gene
G_27304,gene
G_51366,gene
G_79087,gene
G_1155,gene
G_84334,gene
G_56886,gene
G_1339,gene
G_22,gene
G_100303755,gene
G_9377,gene
G_1327,gene
G_4697,gene
G_10282,gene
G_29880,gene
G_9333,gene
G_154313,gene
G_6908,gene
G_652991,gene
G_374654,gene
G_9924,gene
G_283120,gene
G_2239,gene
G_2719,gene
G_23557,gene
G_23265,gene
G_1802,gene
G_1576,gene
G_2615,gene
G_27252,gene
G_4953,gene
G_5091,gene
G_149371,gene
G_22900,gene
G_6660,gene
G_285175,gene
G_4595,gene
G_171019,gene
G_22859,gene
G_83475,gene
G_84992,gene
G_55027,gene
G_6558,gene
G_10236,gene
G_51611,gene
G_5700,gene
G_79966,gene
G_402,gene
G_5594,gene
G_79816,gene
G_11149,gene
G_25828,gene
G_10253,gene
G_84919,gene
G_5687,gene
G_7292,gene
G_2099,gene
G_2730,gene
G_440823,gene
G_2155,gene
G_4049,gene
G_4973,gene
G_7804,gene
G_2729,gene
G_3957,gene
G_51244,gene
G_54862,gene
G_6742,gene
G_51085,gene
G_10430,gene
G_55691,gene
G_3187,gene
G_146754,gene
G_91057,gene
G_1769,gene
G_22880,gene
G_11117,gene
G_4677,gene
G_2937,gene
G_9080,gene
G_9147,gene
G_147007,gene
G_84317,gene
G_53904,gene
G_55679,gene
G_92154,gene
G_84978,gene
G_51251,gene
G_56683,gene
G_10243,gene
G_85478,gene
G_51053,gene
G_6674,gene
G_6307,gene
G_10664,gene
G_57592,gene
G_55112,gene
G_23534,gene
G_81034,gene
G_2658,gene
G_3720,gene
G_865,gene
G_8787,gene
G_5199,gene
G_270,gene
G_7167,gene
G_54832,gene
G_29926,gene
G_2066,gene
G_5293,gene
G_2495,gene
G_1417,gene
G_9094,gene
G_778,gene
G_7503,gene
G_10,gene
G_5443,gene
G_948,gene
G_57526,gene
G_123624,gene
G_23094,gene
G_10758,gene
G_5915,gene
G_9829,gene
G_51218,gene
G_60529,gene
G_4204,gene
G_8867,gene
G_11253,gene
G_10841,gene
G_55737,gene
G_7874,gene
G_51206,gene
G_6550,gene
G_27315,gene
G_26525,gene
G_9325,gene
G_83987,gene
G_29940,gene
G_27077,gene
G_1641,gene
G_23676,gene
G_163183,gene
G_51428,gene
G_80185,gene
G_55780,gene
G_23065,gene
G_5079,gene
G_2626,gene
G_10320,gene
G_11280,gene
G_128989,gene
G_79633,gene
G_57572,gene
G_59344,gene
G_242,gene
G_1302,gene
G_6336,gene
G_8863,gene
G_51501,gene
G_6138,gene
G_5618,gene
G_3490,gene
G_25782,gene
G_23443,gene
G_22931,gene
G_5580,gene
G_1778,gene
G_255928,gene
G_57647,gene
G_50937,gene
G_338,gene
G_1857,gene
G_51124,gene
G_23165,gene
G_9688,gene
G_5075,gene
G_202018,gene
G_4751,gene
G_190,gene
G_7137,gene
G_79934,gene
G_440,gene
G_4791,gene
G_5538,gene
G_119559,gene
G_6658,gene
G_1203,gene
G_81545,gene
G_9439,gene
G_6103,gene
G_4340,gene
G_7043,gene
G_1981,gene
G_22827,gene
G_2036,gene
G_10369,gene
G_3299,gene
G_26235,gene
G_776,gene
G_2775,gene
G_23334,gene
G_91147,gene
G_197131,gene
G_89765,gene
G_161582,gene
G_80816,gene
G_56616,gene
G_10528,gene
G_644,gene
G_5243,gene
G_2188,gene
G_288,gene
G_6772,gene
G_23321,gene
G_91,gene
G_2660,gene
G_5105,gene
G_1407,gene
G_2876,gene
G_84146,gene
G_90167,gene
G_23347,gene
G_79600,gene
G_11107,gene
G_26258,gene
G_5224,gene
G_80776,gene
G_126410,gene
G_26154,gene
G_4117,gene
G_3590,gene
G_3769,gene
G_10345,gene
G_845,gene
G_9049,gene
G_1674,gene
G_30813,gene
G_5800,gene
G_4488,gene
G_2720,gene
G_6533,gene
G_1585,gene
G_4286,gene
G_165918,gene
G_8912,gene
G_343035,gene
G_2161,gene
G_1471,gene
G_5309,gene
G_6229,gene
G_5053,gene
G_1116,gene
G_1760,gene
G_29954,gene
G_9215,gene
G_427,gene
G_6530,gene
G_4998,gene
G_1621,gene
G_9562,gene
G_57522,gene
G_71,gene
G_284654,gene
G_549,gene
G_1009,gene
G_6821,gene
G_221322,gene
G_26855,gene
G_26832,gene
G_4548,gene
G_65250,gene
G_4817,gene
G_51592,gene
G_405753,gene
G_136647,gene
G_4716,gene
G_8567,gene
G_23067,gene
G_5106,gene
G_55706,gene
G_3419,gene
G_54766,gene
G_343637,gene
G_22929,gene
G_7284,gene
G_5805,gene
G_63899,gene
G_2193,gene
G_26276,gene
G_10491,gene
G_203190,gene
G_5557,gene
G_387129,gene
G_1073,gene
G_3110,gene
G_1104,gene
G_84081,gene
G_10155,gene
G_22899,gene
G_219844,gene
G_54658,gene
G_64432,gene
G_84842,gene
G_5860,gene
G_84274,gene
G_25793,gene
G_125170,gene
G_8910,gene
G_29969,gene
G_662,gene
G_8914,gene
G_392617,gene
G_55294,gene
G_29763,gene
G_3082,gene
G_7403,gene
G_2532,gene
G_29126,gene
G_22807,gene
G_84790,gene
G_146183,gene
G_64321,gene
G_768206,gene
G_79001,gene
G_1559,gene
G_79048,gene
G_55362,gene
G_6439,gene
G_6197,gene
G_50700,gene
G_80233,gene
G_5921,gene
G_8720,gene
G_118461,gene
G_91624,gene
G_2249,gene
G_84971,gene
G_3425,gene
G_3673,gene
G_3674,gene
G_84444,gene
G_10116,gene
G_54332,gene
G_6139,gene
G_84676,gene
G_3617,gene
G_593,gene
G_54499,gene
G_2649,gene
G_4438,gene
G_8565,gene
G_4205,gene
G_2011,gene
G_286676,gene
G_440193,gene
G_51322,gene
G_9455,gene
G_1312,gene
G_4851,gene
G_7546,gene
G_51142,gene
G_9445,gene
G_57410,gene
G_5830,gene
G_9663,gene
G_10735,gene
G_8243,gene
G_406987,gene
G_64116,gene
G_1305,gene
G_2622,gene
G_89970,gene
G_23028,gene
G_3757,gene
G_55593,gene
G_2258,gene
G_286464,gene
G_2158,gene
G_7317,gene
G_10229,gene
G_11151,gene
G_84816,gene
G_57122,gene
G_6900,gene
G_998,gene
G_26011,gene
G_10982,gene
G_1287,gene
G_2122,gene
G_51284,gene
G_6314,gene
G_84679,gene
G_90161,gene
G_4694,gene
G_889,gene
G_7037,gene
G_54885,gene
G_63035,gene
G_7128,gene
G_7283,gene
G_340719,gene
G_3796,gene
G_1911,gene
G_284086,gene
G_118856,gene
G_8471,gene
G_84061,gene
G_10943,gene
G_6907,gene
G_201973,gene
G_79576,gene
G_2523,gene
G_2524,gene
G_3181,gene
G_57531,gene
G_84173,gene
G_10568,gene
G_1589,gene
G_7454,gene
G_4043,gene
G_8270,gene
G_147183,gene
G_22866,gene
G_23568,gene
G_1859,gene
G_79853,gene
G_811,gene
G_64857,gene
G_3514,gene
G_51520,gene
G_5592,gene
G_4329,gene
G_23328,gene
G_63932,gene
G_286410,gene
G_407,gene
G_5162,gene
G_114928,gene
G_60528,gene
G_10293,gene
G_9702,gene
G_10319,gene
G_51364,gene
G_5654,gene
G_1786,gene
G_3123,gene
G_347688,gene
G_23247,gene
G_1537,gene
G_1118,gene
G_9731,gene
G_55130,gene
G_1748,gene
G_112609,gene
G_8192,gene
G_170692,gene
G_23389,gene
G_3945,gene
G_8913,gene
G_115286,gene
G_4643,gene
G_10892,gene
G_1297,gene
G_4512,gene
G_4574,gene
G_4549,gene
G_23141,gene
G_4099,gene
G_29925,gene
G_57468,gene
G_6834,gene
G_5723,gene
G_55823,gene
G_9524,gene
G_2132,gene
G_253017,gene
G_3783,gene
G_23418,gene
G_7415,gene
G_6016,gene
G_8858,gene
G_60684,gene
G_19,gene
G_345,gene
G_3891,gene
G_4159,gene
G_7849,gene
G_617,gene
G_2767,gene
G_3029,gene
G_8722,gene
G_1785,gene
G_4056,gene
G_1106,gene
G_23562,gene
G_10381,gene
G_140803,gene
G_83959,gene
G_60482,gene
G_196527,gene
G_57449,gene
G_63976,gene
G_9364,gene
G_2702,gene
G_6327,gene
G_203286,gene
G_54968,gene
G_5424,gene
G_6712,gene
G_39,gene
G_28755,gene
G_514,gene
G_269,gene
G_268,gene
G_22891,gene
G_339983,gene
G_54880,gene
G_8260,gene
G_79583,gene
G_10717,gene
G_3052,gene
G_1349,gene
G_51604,gene
G_11154,gene
G_65080,gene
G_2318,gene
G_9841,gene
G_2592,gene
G_54440,gene
G_285362,gene
G_6756,gene
G_89781,gene
G_7547,gene
G_11234,gene
G_84343,gene
G_11178,gene
G_6049,gene
G_388552,gene
G_54928,gene
G_79803,gene
G_84062,gene
G_51267,gene
G_64581,gene
G_6121,gene
G_9338,gene
G_2035,gene
G_2556,gene
G_7439,gene
G_2651,gene
G_23556,gene
G_3240,gene
G_7030,gene
G_2189,gene
G_55120,gene
G_9496,gene
G_9075,gene
G_6330,gene
G_51311,gene
G_5083,gene
G_57539,gene
G_2000,gene
G_81704,gene
G_2742,gene
G_93953,gene
G_57505,gene
G_847,gene
G_3763,gene
G_120766137,gene
G_10142,gene
G_2157,gene
G_5277,gene
G_8288,gene
G_4143,gene
G_871,gene
G_10102,gene
G_27235,gene
G_3786,gene
G_8462,gene
G_3785,gene
G_4125,gene
G_1041,gene
G_57096,gene
G_3158,gene
G_4126,gene
G_84668,gene
G_23301,gene
G_9343,gene
G_2737,gene
G_3077,gene
G_9791,gene
G_647219,gene
G_65018,gene
G_145173,gene
G_2673,gene
G_783,gene
G_7134,gene
G_57623,gene
G_201625,gene
G_226,gene
G_81622,gene
G_8701,gene
G_9330,gene
G_5345,gene
G_2733,gene
G_283,gene
G_3295,gene
G_695,gene
G_54856,gene
G_389434,gene
G_3708,gene
G_51176,gene
G_10025,gene
G_7172,gene
G_701,gene
G_4867,gene
G_4576,gene
G_50940,gene
G_89953,gene
G_1824,gene
G_93589,gene
G_144535,gene
G_84811,gene
G_8541,gene
G_1146,gene
G_57492,gene
G_7084,gene
G_3973,gene
G_9639,gene
G_8546,gene
G_9913,gene
G_23324,gene
G_51021,gene
G_86614,gene
G_9084,gene
G_8287,gene
G_9082,gene
G_9083,gene
G_140032,gene
G_8284,gene
G_442862,gene
G_57055,gene
G_57054,gene
G_1617,gene
G_8653,gene
G_9081,gene
G_5940,gene
G_9085,gene
G_9426,gene
G_221496,gene
G_22953,gene
G_6911,gene
G_84976,gene
G_83552,gene
G_1727,gene
G_7498,gene
G_55165,gene
G_64837,gene
G_51490,gene
G_283635,gene
G_83743,gene
G_78989,gene
G_3208,gene
G_727,gene
G_4306,gene
G_9568,gene
G_2056,gene
G_3887,gene
G_1557,gene
G_282617,gene
G_23495,gene
G_9342,gene
G_50628,gene
G_140628,gene
G_1384,gene
G_4640,gene
G_85021,gene
G_4990,gene
G_2487,gene
G_26263,gene
G_89795,gene
G_80067,gene
G_5781,gene
G_3798,gene
G_10457,gene
G_27152,gene
G_113457,gene
G_55081,gene
G_6310,gene
G_5527,gene
G_27257,gene
G_7051,gene
G_154810,gene
G_51690,gene
G_7276,gene
G_590,gene
G_6328,gene
G_53616,gene
G_7545,gene
G_114971,gene
G_5925,gene
G_79631,gene
G_6710,gene
G_5190,gene
G_64135,gene
G_10479,gene
G_3047,gene
G_51116,gene
G_3421,gene
G_9512,gene
G_6097,gene
G_55603,gene
G_2058,gene
G_50833,gene
G_3035,gene
G_1063,gene
G_26146,gene
G_2978,gene
G_79846,gene
G_1292,gene
G_84168,gene
G_3791,gene
G_1757,gene
G_80705,gene
G_56154,gene
G_122481,gene
G_54664,gene
G_23395,gene
G_2224,gene
G_2475,gene
G_93986,gene
G_27130,gene
G_8820,gene
G_2328,gene
G_401,gene
G_56978,gene
G_6006,gene
G_6938,gene
G_2588,gene
G_55366,gene
G_3704,gene
G_56270,gene
G_79783,gene
G_207063,gene
G_26576,gene
G_8233,gene
G_9918,gene
G_5931,gene
G_54870,gene
G_23397,gene
G_79867,gene
G_23310,gene
G_57511,gene
G_54676,gene
G_6509,gene
G_23509,gene
G_83844,gene
G_5296,gene
G_3284,gene
G_6497,gene
G_1736,gene
G_139818,gene
G_9365,gene
G_8074,gene
G_182,gene
G_54967,gene
G_55023,gene
G_84631,gene
G_494551,gene
G_3615,gene
G_8815,gene
G_6915,gene
G_136371,gene
G_2639,gene
G_9203,gene
G_139886,gene
G_29071,gene
G_1538,gene
G_4093,gene
G_28985,gene
G_857,gene
G_1478,gene
G_79587,gene
G_7543,gene
G_54820,gene
G_131377,gene
G_83544,gene
G_2108,gene
G_2109,gene
G_2110,gene
G_285489,gene
G_2582,gene
G_1134,gene
G_1421,gene
G_146845,gene
G_25790,gene
G_1161,gene
G_79693,gene
G_1896,gene
G_653509,gene
G_79029,gene
G_6573,gene
G_54543,gene
G_2078,gene
G_80201,gene
G_5191,gene
G_1565,gene
G_64121,gene
G_10347,gene
G_1111,gene
G_30009,gene
G_1770,gene
G_29775,gene
G_55621,gene
G_5593,gene
G_399,gene
G_9354,gene
G_3574,gene
G_6606,gene
G_6607,gene
G_3507,gene
G_745,gene
G_54828,gene
G_6141,gene
G_431705,gene
G_57169,gene
G_6210,gene
G_51102,gene
G_23187,gene
G_4076,gene
G_145645,gene
G_476,gene
G_2314,gene
G_283847,gene
G_55072,gene
G_111,gene
G_9772,gene
G_79971,gene
G_50964,gene
G_3373,gene
G_1910,gene
G_3930,gene
G_5966,gene
G_55739,gene
G_7143,gene
G_6843,gene
G_197258,gene
G_125988,gene
G_6240,gene
G_4087,gene
G_23499,gene
G_54148,gene
G_54532,gene
G_2744,gene
G_4733,gene
G_79645,gene
G_84100,gene
G_81839,gene
G_1536,gene
G_23514,gene
G_11231,gene
G_1523,gene
G_113220,gene
G_51693,gene
G_120,gene
G_4069,gene
G_567,gene
G_335,gene
G_5908,gene
G_5910,gene
G_835,gene
G_7873,gene
G_7287,gene
G_26121,gene
G_1281,gene
G_8925,gene
G_196,gene
G_10785,gene
G_10734,gene
G_84074,gene
G_23516,gene
G_285498,gene
G_54517,gene
G_4311,gene
G_3659,gene
G_55746,gene
G_90459,gene
G_3857,gene
G_5575,gene
G_55315,gene
G_8540,gene
G_10397,gene
G_55610,gene
G_5515,gene
G_81790,gene
G_23114,gene
G_64801,gene
G_55182,gene
G_6096,gene
G_518,gene
G_116461,gene
G_55262,gene
G_2784,gene
G_7783,gene
G_60509,gene
G_23043,gene
G_140801,gene
G_11190,gene
G_150,gene
G_29927,gene
G_5934,gene
G_346007,gene
G_79709,gene
G_57190,gene
G_55777,gene
G_5071,gene
G_286151,gene
G_153642,gene
G_10588,gene
G_51434,gene
G_122622,gene
G_22930,gene
G_7922,gene
G_6601,gene
G_92255,gene
G_84068,gene
G_93166,gene
G_6718,gene
G_54834,gene
G_3183,gene
G_3431,gene
G_11145,gene
G_378884,gene
G_5130,gene
G_9132,gene
G_7703,gene
G_7086,gene
G_63931,gene
G_11342,gene
G_5321,gene
G_4761,gene
G_10667,gene
G_9971,gene
G_594,gene
G_1629,gene
G_4035,gene
G_50801,gene
G_83480,gene
G_8943,gene
G_65260,gene
G_55697,gene
G_1053,gene
G_134218,gene
G_27107,gene
G_64849,gene
G_84957,gene
G_5589,gene
G_57061,gene
G_5325,gene
G_346171,gene
G_4927,gene
G_1457,gene
G_9129,gene
G_4009,gene
G_84868,gene
G_60558,gene
G_8318,gene
G_60468,gene
G_9326,gene
G_23233,gene
G_2566,gene
G_84340,gene
G_26092,gene
G_4486,gene
G_2203,gene
G_5216,gene
G_81494,gene
G_124093,gene
G_79092,gene
G_50617,gene
G_51626,gene
G_56947,gene
G_26123,gene
G_7042,gene
G_25886,gene
G_3516,gene
G_22909,gene
G_1577,gene
G_1889,gene
G_8490,gene
G_5740,gene
G_481,gene
G_118,gene
G_64374,gene
G_2294,gene
G_8450,gene
G_6535,gene
G_25821,gene
G_987,gene
G_2896,gene
G_79581,gene
G_55788,gene
G_54476,gene
G_4597,gene
G_4572,gene
G_4577,gene
G_4578,gene
G_4564,gene
G_4566,gene
G_4558,gene
G_4511,gene
G_4567,gene
G_4568,gene
G_4513,gene
G_4575,gene
G_2483,gene
G_353,gene
G_55858,gene
G_80254,gene
G_64087,gene
G_56922,gene
G_63894,gene
G_25942,gene
G_3792,gene
G_84947,gene
G_23530,gene
G_113278,gene
G_5546,gene
G_10801,gene
G_30011,gene
G_51660,gene
G_6011,gene
G_285195,gene
G_8482,gene
G_3211,gene
G_84720,gene
G_3675,gene
G_100422910,gene
G_11128,gene
G_80025,gene
G_3251,gene
G_105804841,gene
G_3664,gene
G_4784,gene
G_23261,gene
G_388939,gene
G_5241,gene
G_2535,gene
G_415,gene
G_5092,gene
G_10133,gene
G_22941,gene
G_3166,gene
G_147372,gene
G_4208,gene
G_220136,gene
G_11181,gene
G_3559,gene
G_26058,gene
G_843,gene
G_25788,gene
G_8438,gene
G_5269,gene
G_8048,gene
G_2290,gene
G_8092,gene
G_5156,gene
G_5745,gene
G_785,gene
G_27329,gene
G_1959,gene
G_4646,gene
G_123016,gene
G_2646,gene
G_4792,gene
G_51135,gene
G_10683,gene
G_145873,gene
G_5251,gene
G_2821,gene
G_6709,gene
G_4982,gene
G_11315,gene
G_57165,gene
G_64127,gene
G_3762,gene
G_25839,gene
G_88,gene
G_2555,gene
G_125,gene
G_126,gene
G_1385,gene
G_5265,gene
G_930,gene
G_931,gene
G_6812,gene
G_115650,gene
G_975,gene
G_3575,gene
G_1495,gene
G_726,gene
G_6620,gene
G_114327,gene
G_139285,gene
G_9076,gene
G_925,gene
G_10577,gene
G_5873,gene
G_4724,gene
G_4835,gene
G_5245,gene
G_3161,gene
G_9821,gene
G_580,gene
G_5002,gene
G_5888,gene
G_8493,gene
G_6609,gene
G_2182,gene
G_80169,gene
G_2213,gene
G_1773,gene
G_246329,gene
G_3689,gene
G_79695,gene
G_229,gene
G_55733,gene
G_7259,gene
G_54982,gene
G_120227,gene
G_10388,gene
G_861,gene
G_57498,gene
G_2783,gene
G_26057,gene
G_8642,gene
G_10594,gene
G_10043,gene
G_1182,gene
G_11012,gene
G_9453,gene
G_57863,gene
G_2550,gene
G_49,gene
G_196385,gene
G_148867,gene
G_150468,gene
G_8898,gene
G_10021,gene
G_7750,gene
G_150274,gene
G_3972,gene
G_154197,gene
G_6621,gene
G_5335,gene
G_2542,gene
G_57466,gene
G_11160,gene
G_51163,gene
G_1690,gene
G_153201,gene
G_241,gene
G_83723,gene
G_22906,gene
G_79989,gene
G_10848,gene
G_57479,gene
G_2678,gene
G_1107,gene
G_2317,gene
G_6595,gene
G_4883,gene
G_137392,gene
G_27133,gene
G_164,gene
G_6730,gene
G_84888,gene
G_6857,gene
G_6778,gene
G_4728,gene
G_6909,gene
G_374291,gene
G_30000,gene
G_4723,gene
G_9785,gene
G_57102,gene
G_147872,gene
G_83548,gene
G_55628,gene
G_4719,gene
G_4720,gene
G_170689,gene
G_4729,gene
G_7443,gene
G_80114,gene
G_7555,gene
G_91942,gene
G_84909,gene
G_51103,gene
G_3714,gene
G_4695,gene
G_126328,gene
G_3561,gene
G_6729,gene
G_10659,gene
G_4722,gene
G_219854,gene
G_147138,gene
G_4726,gene
G_29078,gene
G_8312,gene
G_79133,gene
G_165829,gene
G_54471,gene
G_79944,gene
G_4763,gene
G_57551,gene
G_55967,gene
G_56915,gene
G_4715,gene
G_4709,gene
G_4704,gene
G_25915,gene
G_55572,gene
G_50619,gene
G_80224,gene
G_4705,gene
G_23476,gene
G_123263,gene
G_51079,gene
G_9820,gene
G_10092,gene
G_2898,gene
G_55863,gene
G_55814,gene
G_2070,gene
G_80173,gene
G_51300,gene
G_4714,gene
G_4700,gene
G_115399,gene
G_151516,gene
G_23384,gene
G_2300,gene
G_9244,gene
G_6657,gene
G_164781,gene
G_970,gene
G_7225,gene
G_64841,gene
G_10519,gene
G_57003,gene
G_55229,gene
G_10847,gene
G_9423,gene
G_27349,gene
G_8204,gene
G_23405,gene
G_5375,gene
G_22983,gene
G_23287,gene
G_55145,gene
G_64093,gene
G_60681,gene
G_84905,gene
G_4140,gene
G_3739,gene
G_777,gene
G_4781,gene
G_5970,gene
G_5479,gene
G_1795,gene
G_7422,gene
G_8483,gene
G_7058,gene
G_54829,gene
G_5257,gene
G_8665,gene
G_221692,gene
G_3476,gene
G_1534,gene
G_83483,gene
G_10134,gene
G_79717,gene
G_375,gene
G_2100,gene
G_55503,gene
G_8195,gene
G_55624,gene
G_5111,gene
G_57176,gene
G_80222,gene
G_49855,gene
G_4983,gene
G_2050,gene
G_4649,gene
G_9128,gene
G_3141,gene
G_9915,gene
G_2693,gene
G_2022,gene
G_6499,gene
G_340061,gene
G_686,gene
G_10000,gene
G_3117,gene
G_894,gene
G_8289,gene
G_3849,gene
G_6597,gene
G_4591,gene
G_5144,gene
G_1600,gene
G_388551,gene
G_124512,gene
G_4582,gene
G_26005,gene
G_9152,gene
G_283375,gene
G_338328,gene
G_2984,gene
G_2743,gene
G_3028,gene
G_6774,gene
G_3816,gene
G_79798,gene
G_10290,gene
G_60481,gene
G_2908,gene
G_7148,gene
G_284217,gene
G_3483,gene
G_5591,gene
G_286262,gene
G_6231,gene
G_64902,gene
G_174,gene
G_6204,gene
G_29851,gene
G_7369,gene
G_282809,gene
G_23554,gene
G_2059,gene
G_729920,gene
G_57654,gene
G_26022,gene
G_57817,gene
G_79791,gene
G_203859,gene
G_611,gene
G_54413,gene
G_8481,gene
G_3991,gene
G_51004,gene
G_55212,gene
G_57017,gene
G_51025,gene
G_585,gene
G_23590,gene
G_129880,gene
G_57107,gene
G_166379,gene
G_27241,gene
G_284119,gene
G_79738,gene
G_5054,gene
G_90417,gene
G_79058,gene
G_60495,gene
G_201294,gene
G_579,gene
G_54903,gene
G_5193,gene
G_92482,gene
G_51621,gene
G_1139,gene
G_11020,gene
G_10806,gene
G_3290,gene
G_54585,gene
G_213,gene
G_5332,gene
G_54205,gene
G_85358,gene
G_10516,gene
G_411,gene
G_5264,gene
G_57798,gene
G_9227,gene
G_6731,gene
G_9662,gene
G_3350,gene
G_388389,gene
G_56997,gene
G_91869,gene
G_387700,gene
G_51010,gene
G_26224,gene
G_78987,gene
G_10410,gene
G_79628,gene
G_3758,gene
G_1380,gene
G_3981,gene
G_595,gene
G_8988,gene
G_640,gene
G_338557,gene
G_1138,gene
G_5744,gene
G_83737,gene
G_6853,gene
G_57502,gene
G_5889,gene
G_50489,gene
G_1663,gene
G_8575,gene
G_2990,gene
G_23435,gene
G_8803,gene
G_56606,gene
G_55131,gene
G_6555,gene
G_3998,gene
G_825,gene
G_1584,gene
G_55650,gene
G_6444,gene
G_54757,gene
G_6100,gene
G_2018,gene
