gene_id,gene_symbol,disease_id,association_type
6514,SLC2A2,OMIM:227810,MENDELIAN
7155,TOP2B,OMIM:609296,MENDELIAN
6833,ABCC8,OMIM:240800,MENDELIAN
3939,LDHA,OMIM:612933,MENDELIAN
1130,LYST,OMIM:214500,MENDELIAN
2027,ENO3,OMIM:612932,MENDELIAN
7846,TUBA1A,OMIM:611603,MENDELIAN
54344,DPM3,OMIM:612937,MENDELIAN
9179,AP4M1,OMIM:612936,MENDELIAN
2710,GK,OMIM:307030,MENDELIAN
79068,FTO,OMIM:612938,MENDELIAN
3417,IDH1,OMIM:137800,POLYGENIC
7157,TP53,OMIM:137800,POLYGENIC
2064,ERBB2,OMIM:137800,MENDELIAN
7170,TPM3,OMIM:609284,MENDELIAN
7169,TPM2,OMIM:609285,MENDELIAN
291,SLC25A4,OMIM:609283,MENDELIAN
5831,PYCR1,OMIM:612940,MENDELIAN
7490,WT1,OMIM:256370,MENDELIAN
55975,KLHL7,OMIM:612943,MENDELIAN
92344,GORAB,OMIM:231070,MENDELIAN
2218,FKTN,OMIM:611615,MENDELIAN
3897,L1CAM,OMIM:307000,MENDELIAN
23203,PMPCA,OMIM:213200,MENDELIAN
56652,TWNK,OMIM:609286,MENDELIAN
8604,SLC25A12,OMIM:612949,MENDELIAN
2771,GNAI2,OMIM:192605,MENDELIAN
27031,NPHP3,OMIM:267010,MENDELIAN
6795,AURKC,OMIM:243060,MENDELIAN
85366,MYLK2,OMIM:192600,MENDELIAN
859,CAV3,OMIM:192600,MENDELIAN
4624,MYH6,OMIM:192600,MENDELIAN
4625,MYH7,OMIM:192600,MENDELIAN
390594,KBTBD13,OMIM:609273,MENDELIAN
2706,GJB2,OMIM:124500,MENDELIAN
8635,RNASET2,OMIM:612951,MENDELIAN
1200,TPP1,OMIM:609270,MENDELIAN
8398,PLA2G6,OMIM:612953,MENDELIAN
25939,SAMHD1,OMIM:612952,MENDELIAN
5573,PRKAR1A,OMIM:101800,MENDELIAN
6640,SNTA1,OMIM:612955,MENDELIAN
9531,BAG3,OMIM:612954,MENDELIAN
1804,DPP6,OMIM:612956,POLYGENIC
54507,ADAMTSL4,OMIM:225200,MENDELIAN
977,CD151,OMIM:179620,MENDELIAN
9927,MFN2,OMIM:609260,MENDELIAN
2254,FGF9,OMIM:612961,MENDELIAN
2516,NR5A1,OMIM:612964,MENDELIAN
2516,NR5A1,OMIM:612965,MENDELIAN
2301,FOXE3,OMIM:612968,MENDELIAN
6469,SHH,OMIM:611638,MENDELIAN
11200,CHEK2,OMIM:609265,MENDELIAN
10060,ABCC9,OMIM:239850,MENDELIAN
64131,XYLT1,OMIM:264800,POLYGENIC
64132,XYLT2,OMIM:264800,POLYGENIC
368,ABCC6,OMIM:264800,MENDELIAN
79365,BHLHE41,OMIM:612975,MENDELIAN
200373,CFAP221,OMIM:279000,MENDELIAN
23529,CLCF1,OMIM:610313,MENDELIAN
6927,HNF1A,OMIM:142330,MENDELIAN
9657,IQCB1,OMIM:609254,MENDELIAN
3549,IHH,OMIM:112500,MENDELIAN
8200,GDF5,OMIM:201250,MENDELIAN
3851,KRT4,OMIM:193900,MENDELIAN
4668,NAGA,OMIM:609241,MENDELIAN
9487,PIGL,OMIM:280000,MENDELIAN
84233,TMEM126A,OMIM:612989,MENDELIAN
84153,RNASEH2C,OMIM:610329,MENDELIAN
4668,NAGA,OMIM:609242,MENDELIAN
26580,BSCL2,OMIM:270685,MENDELIAN
4254,KITLG,OMIM:611664,MENDELIAN
10535,RNASEH2A,OMIM:610333,MENDELIAN
117155,CATSPER2,OMIM:612997,MENDELIAN
117144,CATSPER1,OMIM:612997,MENDELIAN
161497,STRC,OMIM:612997,MENDELIAN
8823,FGF16,OMIM:309630,MENDELIAN
23224,SYNE2,OMIM:612999,MENDELIAN
8517,IKBKG,OMIM:308300,MENDELIAN
9935,MAFB,OMIM:166300,MENDELIAN
23345,SYNE1,OMIM:612998,MENDELIAN
10262,SF3B4,OMIM:154400,MENDELIAN
3852,KRT5,OMIM:131760,MENDELIAN
3861,KRT14,OMIM:131760,MENDELIAN
80821,DDHD1,OMIM:609340,MENDELIAN
494513,PJVK,OMIM:610220,MENDELIAN
84515,MCM8,OMIM:612885,MENDELIAN
5894,RAF1,OMIM:611554,MENDELIAN
5894,RAF1,OMIM:611553,MENDELIAN
2997,GYS1,OMIM:611556,MENDELIAN
79755,ZNF750,OMIM:610227,MENDELIAN
3291,HSD11B2,OMIM:218030,MENDELIAN
2629,GBA1,OMIM:608013,MENDELIAN
3909,LAMA3,OMIM:245660,MENDELIAN
6335,SCN9A,OMIM:243000,MENDELIAN
23322,RPGRIP1L,OMIM:611561,MENDELIAN
23322,RPGRIP1L,OMIM:611560,MENDELIAN
846,CASR,OMIM:612899,POLYGENIC
4868,NPHS1,OMIM:256300,MENDELIAN
7827,NPHS2,OMIM:600995,MENDELIAN
1687,GSDME,OMIM:600994,MENDELIAN
1427,CRYGS,OMIM:116100,MENDELIAN
1029,CDKN2A,OMIM:155755,POLYGENIC
348,APOE,OMIM:269600,MENDELIAN
5173,PDYN,OMIM:610245,MENDELIAN
10939,AFG3L2,OMIM:610246,MENDELIAN
7840,ALMS1,OMIM:203800,MENDELIAN
5896,RAG1,OMIM:233650,MENDELIAN
5897,RAG2,OMIM:233650,MENDELIAN
6598,SMARCB1,OMIM:609322,MENDELIAN
4212,MEIS2,OMIM:600987,MENDELIAN
65055,REEP1,OMIM:610250,MENDELIAN
217,ALDH2,OMIM:610251,MENDELIAN
79813,EHMT1,OMIM:610253,MENDELIAN
6663,SOX10,OMIM:611584,MENDELIAN
2301,FOXE3,OMIM:610256,MENDELIAN
2629,GBA1,OMIM:231005,MENDELIAN
2218,FKTN,OMIM:611588,MENDELIAN
3265,HRAS,OMIM:218040,MENDELIAN
1174,AP1S1,OMIM:609313,MENDELIAN
4292,MLH1,OMIM:609310,MENDELIAN
121512,FGD4,OMIM:609311,MENDELIAN
7915,ALDH5A1,OMIM:271980,MENDELIAN
2629,GBA1,OMIM:231000,MENDELIAN
2335,FN1,OMIM:184255,MENDELIAN
1280,COL2A1,OMIM:184255,MENDELIAN
129563,DIS3L2,OMIM:267000,MENDELIAN
10585,POMT1,OMIM:609308,MENDELIAN
117531,TMC1,OMIM:600974,MENDELIAN
59341,TRPV4,OMIM:184252,MENDELIAN
259236,TMIE,OMIM:600971,MENDELIAN
443,ASPA,OMIM:271900,MENDELIAN
1280,COL2A1,OMIM:184253,MENDELIAN
1938,EEF2,OMIM:609306,MENDELIAN
1836,SLC26A2,OMIM:600972,MENDELIAN
83394,PITPNM3,OMIM:600977,MENDELIAN
1545,CYP1B1,OMIM:600975,MENDELIAN
4053,LTBP2,OMIM:600975,MENDELIAN
7010,TEK,OMIM:600975,MENDELIAN
1280,COL2A1,OMIM:184250,MENDELIAN
6521,SLC4A1,OMIM:611590,MENDELIAN
222662,LHFPL5,OMIM:610265,MENDELIAN
8419,BFSP2,OMIM:611597,MENDELIAN
79751,SLC25A22,OMIM:609304,MENDELIAN
8626,TP63,OMIM:129400,MENDELIAN
9719,ADAMTSL2,OMIM:231050,MENDELIAN
3848,KRT1,OMIM:600962,MENDELIAN
9321,TRIP11,OMIM:184260,MENDELIAN
7466,WFS1,OMIM:600965,MENDELIAN
554,AVPR2,OMIM:304800,MENDELIAN
1299,COL9A3,OMIM:600969,MENDELIAN
488,ATP2A2,OMIM:101900,MENDELIAN
4920,ROR2,OMIM:268310,MENDELIAN
5122,PCSK1,OMIM:600955,MENDELIAN
50484,RRM2B,OMIM:268315,MENDELIAN
64218,SEMA4A,OMIM:610282,MENDELIAN
64218,SEMA4A,OMIM:610283,MENDELIAN
1535,CYBA,OMIM:233690,MENDELIAN
157570,ESCO2,OMIM:268300,MENDELIAN
23636,NUP62,OMIM:271930,MENDELIAN
9775,EIF4A3,OMIM:268305,MENDELIAN
93183,PIGM,OMIM:610293,MENDELIAN
1294,COL7A1,OMIM:131750,MENDELIAN
27429,HTRA2,OMIM:610297,POLYGENIC
10382,TUBB4A,OMIM:128101,MENDELIAN
1861,TOR1A,OMIM:128100,MENDELIAN
1738,DLD,OMIM:246900,MENDELIAN
7080,NKX2-1,OMIM:118700,MENDELIAN
91179,SCARF2,OMIM:600920,MENDELIAN
287,ANK2,OMIM:600919,MENDELIAN
10525,HYOU1,OMIM:233600,MENDELIAN
3459,IFNGR1,OMIM:209950,MENDELIAN
11093,ADAMTS13,OMIM:274150,MENDELIAN
6301,SARS1,OMIM:617709,MENDELIAN
51259,TMEM216,OMIM:603194,MENDELIAN
56155,TEX14,OMIM:617707,MENDELIAN
254528,MEIOB,OMIM:617706,MENDELIAN
324,APC,OMIM:135290,MENDELIAN
7784,ZP3,OMIM:617712,MENDELIAN
5530,PPP3CA,OMIM:617711,MENDELIAN
10352,WARS2,OMIM:617710,MENDELIAN
708,C1QBP,OMIM:617713,MENDELIAN
124583,CANT1,OMIM:617719,MENDELIAN
10095,ARPC1B,OMIM:617718,MENDELIAN
2232,FDXR,OMIM:617717,MENDELIAN
2178,FANCE,OMIM:600901,MENDELIAN
1294,COL7A1,OMIM:131705,MENDELIAN
7453,WARS1,OMIM:617721,MENDELIAN
55644,OSGEP,OMIM:617729,MENDELIAN
2006,ELN,OMIM:185500,MENDELIAN
4352,MPL,OMIM:604498,MENDELIAN
3643,INSR,OMIM:262190,MENDELIAN
2464,FRA16E,OMIM:136570,MENDELIAN
112858,TP53RK,OMIM:617730,MENDELIAN
163786,SASS6,OMIM:616402,MENDELIAN
84617,TUBB6,OMIM:617732,MENDELIAN
51002,TPRKB,OMIM:617731,MENDELIAN
162514,TRPV3,OMIM:616400,MENDELIAN
2548,GAA,OMIM:232300,MENDELIAN
1917,EEF1A2,OMIM:616409,MENDELIAN
2697,GJA1,OMIM:104100,MENDELIAN
7222,TRPC3,OMIM:616410,MENDELIAN
1314,COPA,OMIM:616414,POLYGENIC
4780,NFE2L2,OMIM:617744,MENDELIAN
9213,XPR1,OMIM:616413,MENDELIAN
197135,PATL2,OMIM:617743,MENDELIAN
1293,COL6A3,OMIM:616411,MENDELIAN
89,ACTN3,OMIM:617749,MENDELIAN
54805,CNNM2,OMIM:616418,MENDELIAN
7291,TWIST1,OMIM:617746,MENDELIAN
4913,NTHL1,OMIM:616415,MENDELIAN
10342,TFG,OMIM:604484,MENDELIAN
29929,ALG6,OMIM:603147,MENDELIAN
9320,TRIP12,OMIM:617752,MENDELIAN
6529,SLC6A1,OMIM:616421,MENDELIAN
5879,RAC1,OMIM:617751,MENDELIAN
29920,PYCR2,OMIM:616420,MENDELIAN
3889,KRT83,OMIM:617756,MENDELIAN
6662,SOX9,OMIM:616425,MENDELIAN
2186,BPTF,OMIM:617755,MENDELIAN
5950,RBP4,OMIM:616428,MENDELIAN
6469,SHH,OMIM:147250,MENDELIAN
51684,SUFU,OMIM:617757,MENDELIAN
4810,NHS,OMIM:302200,MENDELIAN
26229,B3GAT3,OMIM:245600,MENDELIAN
9469,CHST3,OMIM:245600,MENDELIAN
23404,EXOSC2,OMIM:617763,MENDELIAN
55331,ACER3,OMIM:617762,MENDELIAN
153241,CEP120,OMIM:617761,MENDELIAN
92935,MARS2,OMIM:616430,MENDELIAN
51776,MAP3K20,OMIM:617760,MENDELIAN
10464,PIBF1,OMIM:617767,MENDELIAN
5649,RELN,OMIM:616436,POLYGENIC
29089,UBE2T,OMIM:616435,MENDELIAN
359948,IRF2BP2,OMIM:617765,MENDELIAN
7372,UMPS,OMIM:258900,MENDELIAN
1794,DOCK2,OMIM:616433,MENDELIAN
5290,PIK3CA,OMIM:615108,MENDELIAN
29110,TBK1,OMIM:616439,MENDELIAN
207,AKT1,OMIM:615109,MENDELIAN
2196,FAT2,OMIM:617769,MENDELIAN
58508,KMT2C,OMIM:617768,MENDELIAN
8878,SQSTM1,OMIM:616437,MENDELIAN
100144748,KLLN,OMIM:615107,MENDELIAN
1639,DCTN1,OMIM:105400,POLYGENIC
6647,SOD1,OMIM:105400,MENDELIAN
5630,PRPH,OMIM:105400,POLYGENIC
4744,NEFH,OMIM:105400,POLYGENIC
9990,SLC12A6,OMIM:218000,MENDELIAN
261734,NPHP4,OMIM:606996,MENDELIAN
5358,PLS3,OMIM:300910,MENDELIAN
3071,NCKAP1L,OMIM:618982,MENDELIAN
10159,ATP6AP2,OMIM:300911,MENDELIAN
2525,FUT3,OMIM:618983,MENDELIAN
340533,NEXMIF,OMIM:300912,MENDELIAN
1144,CHRND,OMIM:616322,MENDELIAN
1144,CHRND,OMIM:616321,MENDELIAN
5913,RAPSN,OMIM:616326,MENDELIAN
4593,MUSK,OMIM:616325,MENDELIAN
2539,G6PD,OMIM:300908,MENDELIAN
8573,CASK,OMIM:300908,MENDELIAN
1145,CHRNE,OMIM:616324,MENDELIAN
7512,XPNPEP2,OMIM:300909,POLYGENIC
4919,ROR1,OMIM:617654,MENDELIAN
1144,CHRND,OMIM:616323,MENDELIAN
6777,STAT5B,OMIM:618985,MENDELIAN
5880,RAC2,OMIM:618986,MENDELIAN
3767,KCNJ11,OMIM:616329,MENDELIAN
5880,RAC2,OMIM:618987,MENDELIAN
5165,PDK3,OMIM:300905,MENDELIAN
5521,PPP2R2B,OMIM:604326,MENDELIAN
4552,MTRR,OMIM:236270,MENDELIAN
3872,KRT17,OMIM:184500,MENDELIAN
54344,DPM3,OMIM:618992,MENDELIAN
23498,HAAO,OMIM:617660,MENDELIAN
24137,KIF4A,OMIM:300923,MENDELIAN
65993,MRPS34,OMIM:617664,MENDELIAN
374462,PTPRQ,OMIM:617663,MENDELIAN
64412,GZF1,OMIM:617662,MENDELIAN
1855,DVL1,OMIM:616331,MENDELIAN
8942,KYNU,OMIM:617661,MENDELIAN
6616,SNAP25,OMIM:616330,MENDELIAN
387787,LIPT2,OMIM:617668,MENDELIAN
57582,KCNT1,OMIM:615005,MENDELIAN
51360,MBTPS2,OMIM:300918,MENDELIAN
23426,GRIP1,OMIM:617667,MENDELIAN
6487,ST3GAL3,OMIM:615006,MENDELIAN
8239,USP9X,OMIM:300919,MENDELIAN
341640,FREM2,OMIM:617666,MENDELIAN
27229,TUBGCP4,OMIM:616335,MENDELIAN
7532,YWHAG,OMIM:617665,MENDELIAN
55690,PACS1,OMIM:615009,MENDELIAN
1288,COL4A6,OMIM:300914,MENDELIAN
3149,HMGB3,OMIM:300915,MENDELIAN
10686,CLDN16,OMIM:248250,MENDELIAN
149041,RC3H1,OMIM:618998,MENDELIAN
16,AARS1,OMIM:616339,MENDELIAN
5159,PDGFRB,OMIM:615007,MENDELIAN
3716,JAK1,OMIM:618999,MENDELIAN
51112,TRAPPC12,OMIM:617669,MENDELIAN
8526,DGKE,OMIM:615008,MENDELIAN
3508,IGHMBP2,OMIM:604320,MENDELIAN
57082,KNL1,OMIM:604321,MENDELIAN
4625,MYH7,OMIM:160500,MENDELIAN
284403,WDR62,OMIM:604317,MENDELIAN
2212,FCGR2A,OMIM:219700,POLYGENIC
1080,CFTR,OMIM:219700,MENDELIAN
7040,TGFB1,OMIM:219700,POLYGENIC
219285,SAMD9L,OMIM:159550,MENDELIAN
9071,CLDN10,OMIM:617671,MENDELIAN
9885,OSBPL2,OMIM:616340,MENDELIAN
55154,MSTO1,OMIM:617675,MENDELIAN
1020,CDK5,OMIM:616342,MENDELIAN
103,ADAR,OMIM:615010,MENDELIAN
7343,UBTF,OMIM:617672,MENDELIAN
150094,SIK1,OMIM:616341,MENDELIAN
85007,PHYKPL,OMIM:615011,MENDELIAN
1759,DNM1,OMIM:616346,MENDELIAN
3665,IRF7,OMIM:616345,MENDELIAN
124872,B4GALNT2,OMIM:615018,MENDELIAN
1716,DGUOK,OMIM:251880,MENDELIAN
1181,CLCN2,OMIM:605635,MENDELIAN
261734,NPHP4,OMIM:606966,MENDELIAN
4620,MYH2,OMIM:605637,MENDELIAN
1420,CRYGC,OMIM:604307,MENDELIAN
4524,MTHFR,OMIM:236250,MENDELIAN
3162,HMOX1,OMIM:606963,POLYGENIC
4282,MIF,OMIM:604302,POLYGENIC
3569,IL6,OMIM:604302,POLYGENIC
1105,CHD1,OMIM:617682,MENDELIAN
10087,CERT1,OMIM:616351,MENDELIAN
1500,CTNND1,OMIM:617681,MENDELIAN
2778,GNAS,OMIM:617686,MENDELIAN
5528,PPP2R5D,OMIM:616355,MENDELIAN
204219,CERS3,OMIM:615023,MENDELIAN
2200,FBN1,OMIM:604308,MENDELIAN
57231,SNX14,OMIM:616354,MENDELIAN
285848,PNPLA1,OMIM:615024,MENDELIAN
5073,PARN,OMIM:616353,MENDELIAN
8706,B3GALNT1,OMIM:615021,MENDELIAN
23086,EXPH5,OMIM:615028,MENDELIAN
1428,CRYM,OMIM:616357,MENDELIAN
55526,DHTKD1,OMIM:615025,MENDELIAN
55065,SLC52A1,OMIM:615026,MENDELIAN
9241,NOG,OMIM:185800,MENDELIAN
7299,TYR,OMIM:606952,MENDELIAN
5518,PPP2R1A,OMIM:616362,MENDELIAN
113612,CYP2U1,OMIM:615030,MENDELIAN
2153,F5,OMIM:188055,MENDELIAN
9895,TECPR2,OMIM:615031,MENDELIAN
2911,GRM1,OMIM:617691,MENDELIAN
402381,SOHLH1,OMIM:617690,MENDELIAN
3737,KCNA2,OMIM:616366,MENDELIAN
63982,ANO3,OMIM:615034,MENDELIAN
91574,MTRFR,OMIM:615035,MENDELIAN
55773,TBC1D23,OMIM:617695,MENDELIAN
23126,POGZ,OMIM:616364,MENDELIAN
57680,CHD8,OMIM:615032,MENDELIAN
8558,CDK10,OMIM:617694,MENDELIAN
23259,DDHD2,OMIM:615033,MENDELIAN
4524,MTHFR,OMIM:188050,POLYGENIC
3026,HABP2,OMIM:188050,POLYGENIC
2147,F2,OMIM:188050,MENDELIAN
2162,F13A1,OMIM:188050,POLYGENIC
27125,AFF4,OMIM:616368,MENDELIAN
92609,TIMM50,OMIM:617698,MENDELIAN
1909,EDNRA,OMIM:616367,MENDELIAN
5836,PYGL,OMIM:232700,MENDELIAN
58,ACTA1,OMIM:161800,MENDELIAN
7173,TPO,OMIM:274500,MENDELIAN
124590,USH1G,OMIM:606943,MENDELIAN
51750,RTEL1,OMIM:616373,MENDELIAN
10329,RXYLT1,OMIM:615041,MENDELIAN
8818,DPM2,OMIM:615042,MENDELIAN
5073,PARN,OMIM:616371,MENDELIAN
122961,ISCA2,OMIM:616370,MENDELIAN
8989,TRPA1,OMIM:615040,MENDELIAN
83636,C19ORF12,OMIM:615043,MENDELIAN
400916,CHCHD10,OMIM:615048,MENDELIAN
149233,IL23R,OMIM:605606,POLYGENIC
57679,ALS2,OMIM:205100,MENDELIAN
345193,LRIT3,OMIM:615058,MENDELIAN
2779,GNAT1,OMIM:616389,MENDELIAN
6635,SNRPE,OMIM:615059,MENDELIAN
5741,PTH,OMIM:146200,MENDELIAN
286204,CRB2,OMIM:219730,MENDELIAN
2697,GJA1,OMIM:218400,MENDELIAN
5961,PRPH2,OMIM:136880,MENDELIAN
6017,RLBP1,OMIM:136880,MENDELIAN
5959,RDH5,OMIM:136880,MENDELIAN
6010,RHO,OMIM:136880,MENDELIAN
2071,ERCC3,OMIM:616390,MENDELIAN
404672,GTF2H5,OMIM:616395,MENDELIAN
26160,IFT172,OMIM:616394,MENDELIAN
1917,EEF1A2,OMIM:616393,MENDELIAN
3752,KCND3,OMIM:616399,MENDELIAN
93233,ODAD1,OMIM:615067,MENDELIAN
79734,KCTD17,OMIM:616398,MENDELIAN
9427,ECEL1,OMIM:615065,MENDELIAN
55151,TMEM38B,OMIM:615066,MENDELIAN
344,APOC2,OMIM:207750,MENDELIAN
2583,B4GALNT1,OMIM:609195,MENDELIAN
7046,TGFBR1,OMIM:609192,MENDELIAN
7227,TRPS1,OMIM:190350,MENDELIAN
341640,FREM2,OMIM:123570,MENDELIAN
7227,TRPS1,OMIM:190351,MENDELIAN
9949,AMMECR1,OMIM:300990,MENDELIAN
139212,DNAAF6,OMIM:300991,MENDELIAN
51574,LARP7,OMIM:615071,MENDELIAN
57459,GATAD2B,OMIM:615074,MENDELIAN
6134,RPL10,OMIM:300998,MENDELIAN
1499,CTNNB1,OMIM:615075,MENDELIAN
8200,GDF5,OMIM:615072,MENDELIAN
1291,COL6A1,OMIM:254090,MENDELIAN
2774,GNAL,OMIM:615073,MENDELIAN
8473,OGT,OMIM:300997,MENDELIAN
9526,MPDU1,OMIM:609180,MENDELIAN
2263,FGFR2,OMIM:123500,MENDELIAN
317719,KLHL10,OMIM:615081,MENDELIAN
442186,OR2J3,OMIM:615082,MENDELIAN
54209,TREM2,OMIM:615080,POLYGENIC
29887,SNX10,OMIM:615085,MENDELIAN
1747,DLX3,OMIM:190320,MENDELIAN
5426,POLE,OMIM:615083,POLYGENIC
92667,MGME1,OMIM:615084,MENDELIAN
8492,PRSS12,OMIM:249500,MENDELIAN
2250,FGF5,OMIM:190330,MENDELIAN
176,ACAN,OMIM:612813,MENDELIAN
23218,NBEAL2,OMIM:139090,MENDELIAN
10916,MAGED2,OMIM:300971,MENDELIAN
57534,MIB1,OMIM:615092,MENDELIAN
1977,EIF4E,OMIM:615091,POLYGENIC
51132,RLIM,OMIM:300978,MENDELIAN
63925,ZNF335,OMIM:615095,MENDELIAN
537,ATP6AP1,OMIM:300972,MENDELIAN
3756,KCNH1,OMIM:135500,MENDELIAN
8622,PDE8B,OMIM:609161,MENDELIAN
1280,COL2A1,OMIM:609162,MENDELIAN
91851,CHRDL1,OMIM:309300,MENDELIAN
2010,EMD,OMIM:310300,MENDELIAN
3858,KRT10,OMIM:609165,MENDELIAN
5077,PAX3,OMIM:148820,MENDELIAN
80311,KLHL15,OMIM:300982,MENDELIAN
22852,ANKRD26,OMIM:188000,MENDELIAN
4478,MSN,OMIM:300988,MENDELIAN
633,BGN,OMIM:300989,MENDELIAN
1814,DRD3,OMIM:190300,POLYGENIC
9758,FRMPD4,OMIM:300983,MENDELIAN
389856,USP27X,OMIM:300984,MENDELIAN
10149,ADGRG2,OMIM:300985,MENDELIAN
3188,HNRNPH2,OMIM:300986,MENDELIAN
7253,TSHR,OMIM:609152,MENDELIAN
10058,ABCB6,OMIM:609153,MENDELIAN
1244,ABCC2,OMIM:237500,MENDELIAN
6324,SCN1B,OMIM:612838,MENDELIAN
7045,TGFBI,OMIM:122200,MENDELIAN
24,ABCA4,OMIM:248200,MENDELIAN
57187,THOC2,OMIM:300957,MENDELIAN
3236,HOXD10,OMIM:192950,MENDELIAN
54539,NDUFB11,OMIM:300952,MENDELIAN
7737,RNF113A,OMIM:300953,MENDELIAN
55651,NHP2,OMIM:224230,MENDELIAN
55505,NOP10,OMIM:224230,MENDELIAN
6935,ZEB1,OMIM:609141,MENDELIAN
1296,COL8A2,OMIM:609140,MENDELIAN
79574,EPS8L3,OMIM:612841,MENDELIAN
83706,FERMT3,OMIM:612840,MENDELIAN
9060,PAPSS2,OMIM:612847,MENDELIAN
259197,NCR3,OMIM:609148,POLYGENIC
10682,EBP,OMIM:300960,MENDELIAN
6872,TAF1,OMIM:300966,MENDELIAN
4841,NONO,OMIM:300967,MENDELIAN
2690,GHR,OMIM:262500,MENDELIAN
8239,USP9X,OMIM:300968,MENDELIAN
28952,CCDC22,OMIM:300963,MENDELIAN
3557,IL1RN,OMIM:612852,MENDELIAN
7297,TYK2,OMIM:611521,MENDELIAN
1654,DDX3X,OMIM:300958,MENDELIAN
57038,RARS2,OMIM:611523,MENDELIAN
23385,NCSTN,OMIM:142690,MENDELIAN
3145,HMBS,OMIM:176000,MENDELIAN
6663,SOX10,OMIM:609136,MENDELIAN
4645,MYO5B,OMIM:251850,MENDELIAN
3728,JUP,OMIM:611528,MENDELIAN
51119,SBDS,OMIM:609135,POLYGENIC
4683,NBN,OMIM:609135,MENDELIAN
5551,PRF1,OMIM:609135,MENDELIAN
7015,TERT,OMIM:609135,MENDELIAN
3458,IFNG,OMIM:609135,POLYGENIC
2617,GARS1,OMIM:600794,MENDELIAN
2299,FOXI1,OMIM:600791,MENDELIAN
3766,KCNJ10,OMIM:600791,MENDELIAN
5172,SLC26A4,OMIM:600791,MENDELIAN
81624,DIAPH3,OMIM:609129,MENDELIAN
25978,CHMP2B,OMIM:600795,MENDELIAN
6906,SERPINA7,OMIM:300932,MENDELIAN
6748,SSR4,OMIM:300934,MENDELIAN
4094,MAF,OMIM:610202,MENDELIAN
11043,MID2,OMIM:300928,MENDELIAN
283989,TSEN54,OMIM:610204,MENDELIAN
875,CBS,OMIM:236200,MENDELIAN
4853,NOTCH2,OMIM:610205,MENDELIAN
5354,PLP1,OMIM:312920,MENDELIAN
83550,GPR101,OMIM:300943,MENDELIAN
90121,TSR2,OMIM:300946,MENDELIAN
1296,COL8A2,OMIM:136800,MENDELIAN
83550,GPR101,OMIM:300942,MENDELIAN
272,AMPD3,OMIM:612874,MENDELIAN
4327,MMP19,OMIM:611543,MENDELIAN
51473,DCDC2,OMIM:610212,MENDELIAN
6559,SLC12A3,OMIM:263800,MENDELIAN
1414,CRYBB1,OMIM:611544,MENDELIAN
1829,DSG2,OMIM:612877,MENDELIAN
8398,PLA2G6,OMIM:610217,MENDELIAN
135935,NOBOX,OMIM:611548,MENDELIAN
9987,HNRNPDL,OMIM:609115,MENDELIAN
161742,SPRED1,OMIM:611431,MENDELIAN
50717,DCAF8,OMIM:610100,MENDELIAN
5604,MAP2K1,OMIM:115150,MENDELIAN
5605,MAP2K2,OMIM:115150,MENDELIAN
3845,KRAS,OMIM:115150,MENDELIAN
673,BRAF,OMIM:115150,MENDELIAN
730,C7,OMIM:610102,MENDELIAN
79083,MLPH,OMIM:609227,MENDELIAN
5352,PLOD2,OMIM:609220,MENDELIAN
1411,CRYBA1,OMIM:600881,MENDELIAN
7879,RAB7A,OMIM:600882,MENDELIAN
3717,JAK2,OMIM:600880,POLYGENIC
2153,F5,OMIM:600880,POLYGENIC
2512,FTL,OMIM:600886,MENDELIAN
146167,SLC38A8,OMIM:609218,MENDELIAN
8754,ADAM9,OMIM:612775,MENDELIAN
144568,A2ML1,OMIM:166760,POLYGENIC
525,ATP6V1B1,OMIM:267300,MENDELIAN
1301,COL11A1,OMIM:154780,MENDELIAN
3766,KCNJ10,OMIM:612780,MENDELIAN
84876,ORAI1,OMIM:612782,MENDELIAN
220074,LRTOMT,OMIM:611451,MENDELIAN
50814,NSDHL,OMIM:308050,MENDELIAN
2688,GH1,OMIM:612781,MENDELIAN
3988,LIPA,OMIM:278000,MENDELIAN
6261,RYR1,OMIM:255320,MENDELIAN
6786,STIM1,OMIM:612783,MENDELIAN
5015,OTX2,OMIM:610125,MENDELIAN
26504,CNNM4,OMIM:217080,MENDELIAN
1509,CTSD,OMIM:610127,MENDELIAN
9499,MYOT,OMIM:609200,MENDELIAN
80326,WNT10A,OMIM:257980,MENDELIAN
51057,WDPCP,OMIM:217085,MENDELIAN
7170,TPM3,OMIM:255310,MENDELIAN
11232,POLG2,OMIM:610131,MENDELIAN
70,ACTC1,OMIM:612794,MENDELIAN
3990,LIPC,OMIM:612797,MENDELIAN
64241,ABCG8,OMIM:611465,POLYGENIC
55636,CHD7,OMIM:214800,MENDELIAN
1729,DIAPH1,OMIM:124900,MENDELIAN
113235,SLC46A1,OMIM:229050,MENDELIAN
1906,EDN1,OMIM:612798,MENDELIAN
5625,PRODH,OMIM:600850,POLYGENIC
7168,TPM1,OMIM:115196,MENDELIAN
4607,MYBPC3,OMIM:115197,MENDELIAN
51422,PRKAG2,OMIM:600858,MENDELIAN
4000,LMNA,OMIM:610140,MENDELIAN
7139,TNNT2,OMIM:115195,MENDELIAN
1277,COL1A1,OMIM:166710,POLYGENIC
1278,COL1A2,OMIM:166710,POLYGENIC
799,CALCR,OMIM:166710,POLYGENIC
8572,PDLIM4,OMIM:166710,POLYGENIC
