gene_id,disease_id
10381,ORPHA:467166
84340,ORPHA:565624
79803,ORPHA:231512
84343,ORPHA:231512
11234,ORPHA:231512
3549,ORPHA:63446
8200,ORPHA:63442
54551,ORPHA:398069
203859,ORPHA:206599
1605,ORPHA:206599
859,ORPHA:206599
2632,ORPHA:206583
57449,ORPHA:206580
8930,ORPHA:661526
30061,ORPHA:648562
4763,ORPHA:97685
26040,ORPHA:798
56244,ORPHA:797
3123,ORPHA:797
3028,ORPHA:391428
11285,ORPHA:75496
1311,ORPHA:750
2316,ORPHA:75497
3293,ORPHA:752
9757,ORPHA:589618
4023,ORPHA:309015
55975,ORPHA:603689
55975,ORPHA:603684
3123,ORPHA:747
4233,ORPHA:319298
4286,ORPHA:319298
3032,ORPHA:746
3030,ORPHA:746
3818,ORPHA:749
5627,ORPHA:743
5184,ORPHA:742
5624,ORPHA:745
207,ORPHA:744
10283,ORPHA:166035
9829,ORPHA:391411
5420,ORPHA:391411
8867,ORPHA:391411
8642,ORPHA:741
4000,ORPHA:740
10269,ORPHA:740
387,ORPHA:589608
89781,ORPHA:231500
3257,ORPHA:231500
444,ORPHA:412022
64919,ORPHA:662829
10654,ORPHA:735
4598,ORPHA:735
93587,ORPHA:391408
84919,ORPHA:391408
199221,ORPHA:731
5314,ORPHA:731
8328,ORPHA:734
55670,ORPHA:772
5824,ORPHA:772
5828,ORPHA:772
8504,ORPHA:772
9409,ORPHA:772
5190,ORPHA:772
8799,ORPHA:772
5830,ORPHA:772
5189,ORPHA:772
5193,ORPHA:772
5194,ORPHA:772
5195,ORPHA:772
5192,ORPHA:772
2658,ORPHA:774
94,ORPHA:774
4089,ORPHA:774
2022,ORPHA:774
3321,ORPHA:451612
5264,ORPHA:773
5191,ORPHA:773
2218,ORPHA:206554
10273,ORPHA:412057
3643,ORPHA:769
5313,ORPHA:766
29954,ORPHA:206559
4860,ORPHA:760
10715,ORPHA:424027
1513,ORPHA:763
5859,ORPHA:404437
5455,ORPHA:656135
5087,ORPHA:656130
3798,ORPHA:324611
5167,ORPHA:758
368,ORPHA:758
2131,ORPHA:55880
1756,ORPHA:206546
367,ORPHA:99429
6716,ORPHA:753
203859,ORPHA:206549
374654,ORPHA:166024
25792,ORPHA:420492
81848,ORPHA:363494
4254,ORPHA:363494
3071,ORPHA:619953
200576,ORPHA:98970
176,ORPHA:93283
54916,ORPHA:689822
6399,ORPHA:93284
9060,ORPHA:93282
6309,ORPHA:46059
5915,ORPHA:689829
7293,ORPHA:431149
5631,ORPHA:411543
4166,ORPHA:98969
652,ORPHA:828
8842,ORPHA:827
5961,ORPHA:827
6785,ORPHA:827
24,ORPHA:827
54714,ORPHA:827
2778,ORPHA:93276
811,ORPHA:824
4352,ORPHA:824
3717,ORPHA:824
54790,ORPHA:824
2778,ORPHA:93277
29914,ORPHA:98967
2261,ORPHA:93274
7045,ORPHA:98961
7174,ORPHA:444463
51816,ORPHA:820
7045,ORPHA:98962
7045,ORPHA:98963
2038,ORPHA:822
6521,ORPHA:822
6710,ORPHA:822
6708,ORPHA:822
286,ORPHA:822
7045,ORPHA:98964
1280,ORPHA:93279
8604,ORPHA:353217
64324,ORPHA:821
10297,ORPHA:821
7045,ORPHA:98960
79659,ORPHA:93270
55112,ORPHA:93271
57560,ORPHA:93271
57539,ORPHA:93271
79659,ORPHA:93271
89891,ORPHA:93271
8626,ORPHA:1072
1892,ORPHA:653880
613,ORPHA:261330
1399,ORPHA:261330
5594,ORPHA:261330
1499,ORPHA:569248
2632,ORPHA:308638
55914,ORPHA:656912
224,ORPHA:816
5631,ORPHA:411536
23096,ORPHA:819
10743,ORPHA:819
1717,ORPHA:818
3850,ORPHA:98954
3859,ORPHA:98954
4758,ORPHA:812
7045,ORPHA:98956
4070,ORPHA:98957
4750,ORPHA:93269
79659,ORPHA:93269
63982,ORPHA:420485
134218,ORPHA:811
79631,ORPHA:811
51119,ORPHA:811
57560,ORPHA:93268
55764,ORPHA:93268
2313,ORPHA:851
7259,ORPHA:168593
2261,ORPHA:93262
8546,ORPHA:664500
84433,ORPHA:619972
2263,ORPHA:93260
56992,ORPHA:261323
1738,ORPHA:2394
9630,ORPHA:1063
1277,ORPHA:216796
1278,ORPHA:216796
51360,ORPHA:216796
9871,ORPHA:216796
5034,ORPHA:216796
81689,ORPHA:569274
2632,ORPHA:308621
6773,ORPHA:431166
3455,ORPHA:431166
6297,ORPHA:98947
5080,ORPHA:98947
10058,ORPHA:98947
7855,ORPHA:98947
9927,ORPHA:2398
412,ORPHA:281090
3674,ORPHA:849
3690,ORPHA:849
9948,ORPHA:652522
341640,ORPHA:98949
2260,ORPHA:2396
3845,ORPHA:2396
5080,ORPHA:1065
3708,ORPHA:1065
6297,ORPHA:98943
5080,ORPHA:98943
10058,ORPHA:98943
7855,ORPHA:98943
4143,ORPHA:168598
71,ORPHA:98944
6297,ORPHA:98944
5080,ORPHA:98944
10058,ORPHA:98944
7855,ORPHA:98944
6297,ORPHA:98945
5080,ORPHA:98945
10058,ORPHA:98945
7855,ORPHA:98945
3702,ORPHA:538963
6297,ORPHA:98946
5080,ORPHA:98946
10058,ORPHA:98946
7855,ORPHA:98946
546,ORPHA:847
2260,ORPHA:93258
2263,ORPHA:93258
3815,ORPHA:842
2263,ORPHA:93259
3872,ORPHA:841
4780,ORPHA:619979
2332,ORPHA:93256
71,ORPHA:98942
6297,ORPHA:98942
5080,ORPHA:98942
10058,ORPHA:98942
7855,ORPHA:98942
970,ORPHA:538958
673,ORPHA:840
8943,ORPHA:664511
29927,ORPHA:697417
26229,ORPHA:284139
10320,ORPHA:697414
2313,ORPHA:248340
9184,ORPHA:1052
699,ORPHA:1052
9702,ORPHA:1052
9319,ORPHA:1052
701,ORPHA:1052
1759,ORPHA:2382
2562,ORPHA:2382
5602,ORPHA:2382
773,ORPHA:2382
6323,ORPHA:2382
23316,ORPHA:2382
1106,ORPHA:2382
1280,ORPHA:2380
7010,ORPHA:1059
23230,ORPHA:2388
4868,ORPHA:839
5333,ORPHA:2387
6657,ORPHA:98938
9573,ORPHA:98938
64220,ORPHA:98938
6469,ORPHA:98938
30062,ORPHA:98938
55714,ORPHA:98938
5015,ORPHA:98938
338917,ORPHA:98938
5950,ORPHA:98938
392255,ORPHA:98938
220,ORPHA:98938
10058,ORPHA:98938
64840,ORPHA:98938
4990,ORPHA:98938
3735,ORPHA:652532
133396,ORPHA:353220
9180,ORPHA:353220
2050,ORPHA:1053
238,ORPHA:251992
27235,ORPHA:98933
57338,ORPHA:98934
79731,ORPHA:444458
5019,ORPHA:832
3590,ORPHA:284149
9512,ORPHA:569290
23299,ORPHA:363454
1147,ORPHA:697403
57094,ORPHA:163717
4318,ORPHA:1040
4322,ORPHA:1040
2632,ORPHA:308684
440275,ORPHA:31837
659,ORPHA:31837
9927,ORPHA:64751
4803,ORPHA:64752
4914,ORPHA:64752
116442,ORPHA:2379
27286,ORPHA:163721
2903,ORPHA:163721
23533,ORPHA:64753
23064,ORPHA:64753
26353,ORPHA:476093
64327,ORPHA:2378
91754,ORPHA:64754
10908,ORPHA:2377
60,ORPHA:64755
1832,ORPHA:476096
23345,ORPHA:319332
2937,ORPHA:289849
55997,ORPHA:216729
79228,ORPHA:363444
4068,ORPHA:538931
331,ORPHA:538934
2632,ORPHA:308670
2937,ORPHA:289846
57465,ORPHA:163727
7128,ORPHA:674762
11149,ORPHA:476084
2263,ORPHA:2363
2261,ORPHA:2363
2255,ORPHA:2363
54757,ORPHA:1031
388015,ORPHA:96334
8788,ORPHA:96334
55384,ORPHA:96334
2703,ORPHA:98994
1419,ORPHA:98994
4047,ORPHA:98994
10857,ORPHA:98994
3299,ORPHA:98994
221496,ORPHA:98994
55750,ORPHA:98994
1409,ORPHA:98994
1415,ORPHA:98994
3982,ORPHA:98994
4810,ORPHA:98994
23268,ORPHA:98994
23094,ORPHA:98994
1969,ORPHA:98994
79443,ORPHA:98994
4284,ORPHA:98994
2651,ORPHA:98994
1421,ORPHA:98990
2703,ORPHA:98991
1411,ORPHA:98991
2700,ORPHA:98991
1412,ORPHA:98991
1417,ORPHA:98991
1409,ORPHA:98991
1415,ORPHA:98991
1414,ORPHA:98991
4810,ORPHA:98991
1420,ORPHA:98991
1421,ORPHA:98991
631,ORPHA:98991
1969,ORPHA:98991
1410,ORPHA:98991
79443,ORPHA:98991
4284,ORPHA:98991
146862,ORPHA:98991
7466,ORPHA:98991
51322,ORPHA:284169
1411,ORPHA:98993
2700,ORPHA:98993
1969,ORPHA:98993
1410,ORPHA:98993
128866,ORPHA:98993
5309,ORPHA:98993
4284,ORPHA:98993
55229,ORPHA:98993
10093,ORPHA:662762
785,ORPHA:211067
275,ORPHA:289857
2731,ORPHA:289857
2653,ORPHA:289857
5618,ORPHA:397685
103,ORPHA:694356
10735,ORPHA:521258
196527,ORPHA:806
5727,ORPHA:2353
3458,ORPHA:805
7248,ORPHA:805
7249,ORPHA:805
545,ORPHA:808
286053,ORPHA:808
5116,ORPHA:808
5932,ORPHA:808
79902,ORPHA:808
51199,ORPHA:808
10293,ORPHA:808
1763,ORPHA:808
85459,ORPHA:808
22995,ORPHA:808
1062,ORPHA:808
55835,ORPHA:808
84126,ORPHA:808
80254,ORPHA:808
10733,ORPHA:808
5663,ORPHA:1020
5664,ORPHA:1020
10452,ORPHA:1020
351,ORPHA:1020
54209,ORPHA:1020
6653,ORPHA:1020
1836,ORPHA:93298
1419,ORPHA:98988
1412,ORPHA:98988
1417,ORPHA:98988
1409,ORPHA:98988
9321,ORPHA:93299
4094,ORPHA:98989
1415,ORPHA:98989
4284,ORPHA:98989
1421,ORPHA:98989
1280,ORPHA:93296
2492,ORPHA:64739
1280,ORPHA:93297
25978,ORPHA:803
3178,ORPHA:803
8148,ORPHA:803
5445,ORPHA:803
9217,ORPHA:803
8878,ORPHA:803
5630,ORPHA:803
29110,ORPHA:803
55830,ORPHA:803
755,ORPHA:803
10891,ORPHA:803
6647,ORPHA:803
10133,ORPHA:803
1639,ORPHA:803
9896,ORPHA:803
5444,ORPHA:803
5446,ORPHA:803
4744,ORPHA:803
5216,ORPHA:803
9782,ORPHA:803
54209,ORPHA:803
7415,ORPHA:803
283,ORPHA:803
23435,ORPHA:803
29978,ORPHA:803
2733,ORPHA:803
2521,ORPHA:803
4750,ORPHA:803
6311,ORPHA:803
1610,ORPHA:803
2066,ORPHA:803
311,ORPHA:803
23025,ORPHA:803
899,ORPHA:803
400916,ORPHA:803
2703,ORPHA:98984
4094,ORPHA:98984
2700,ORPHA:98984
8419,ORPHA:98984
1415,ORPHA:98984
1414,ORPHA:98984
7431,ORPHA:98984
1420,ORPHA:98984
1421,ORPHA:98984
2703,ORPHA:98985
1411,ORPHA:98985
8419,ORPHA:98985
1415,ORPHA:98985
4284,ORPHA:98985
1427,ORPHA:98985
3339,ORPHA:800
54820,ORPHA:443162
5546,ORPHA:319308
7942,ORPHA:319308
4841,ORPHA:319308
7030,ORPHA:319308
1213,ORPHA:319308
6421,ORPHA:319308
79058,ORPHA:319308
57591,ORPHA:619941
275,ORPHA:289863
2731,ORPHA:289863
2653,ORPHA:289863
6536,ORPHA:289863
7466,ORPHA:411590
4352,ORPHA:397692
7066,ORPHA:397692
65057,ORPHA:397692
2632,ORPHA:308655
275,ORPHA:289860
2731,ORPHA:289860
2653,ORPHA:289860
6536,ORPHA:289860
50801,ORPHA:598603
9573,ORPHA:2345
392255,ORPHA:2345
4222,ORPHA:2345
1075,ORPHA:2342
7351,ORPHA:276556
2697,ORPHA:1010
6303,ORPHA:2340
51360,ORPHA:2340
4035,ORPHA:2340
1545,ORPHA:98976
4053,ORPHA:98976
4653,ORPHA:98976
7010,ORPHA:98976
57716,ORPHA:64748
5376,ORPHA:64748
1959,ORPHA:64748
4359,ORPHA:64748
2202,ORPHA:98977
1545,ORPHA:98977
4653,ORPHA:98977
5308,ORPHA:98978
2296,ORPHA:98978
8651,ORPHA:619948
6935,ORPHA:98973
30813,ORPHA:98973
58495,ORPHA:98973
79977,ORPHA:98973
1296,ORPHA:98973
6935,ORPHA:98974
123624,ORPHA:98974
6925,ORPHA:98974
83959,ORPHA:98974
1296,ORPHA:98974
23476,ORPHA:443167
256646,ORPHA:443167
6927,ORPHA:319303
1288,ORPHA:1018
1287,ORPHA:1018
4000,ORPHA:2348
3300,ORPHA:314485
64856,ORPHA:314485
1615,ORPHA:363412
64412,ORPHA:527450
22856,ORPHA:363417
5080,ORPHA:2334
1785,ORPHA:363409
29123,ORPHA:2332
9759,ORPHA:1001
8943,ORPHA:1000
4693,ORPHA:91495
220202,ORPHA:91495
8322,ORPHA:91495
6261,ORPHA:466650
3769,ORPHA:91496
362,ORPHA:2337
2050,ORPHA:693912
26580,ORPHA:363400
2703,ORPHA:91490
10555,ORPHA:696189
91851,ORPHA:91489
6905,ORPHA:2323
8085,ORPHA:2322
7403,ORPHA:2322
672,ORPHA:70567
675,ORPHA:70567
5774,ORPHA:70567
6098,ORPHA:70567
5308,ORPHA:91481
9076,ORPHA:59303
5308,ORPHA:91483
2296,ORPHA:91483
4000,ORPHA:90153
3350,ORPHA:498251
6833,ORPHA:276575
10269,ORPHA:90154
79840,ORPHA:169079
5921,ORPHA:693907
3767,ORPHA:276580
2657,ORPHA:216718
23389,ORPHA:216718
7547,ORPHA:216718
55997,ORPHA:216718
2895,ORPHA:363432
27232,ORPHA:289891
6774,ORPHA:2314
54658,ORPHA:2312
134701,ORPHA:2311
6911,ORPHA:2311
10683,ORPHA:2311
3955,ORPHA:2311
84667,ORPHA:2311
145873,ORPHA:2311
6663,ORPHA:163746
1909,ORPHA:443995
9210,ORPHA:398987
157570,ORPHA:2319
79583,ORPHA:2318
51524,ORPHA:2318
23090,ORPHA:2318
80184,ORPHA:2318
51259,ORPHA:2318
57545,ORPHA:2318
65062,ORPHA:2318
197131,ORPHA:2315
5880,ORPHA:688543
1832,ORPHA:50942
1828,ORPHA:50942
3848,ORPHA:50942
1508,ORPHA:50943
80326,ORPHA:50944
5745,ORPHA:50945
200205,ORPHA:363424
2548,ORPHA:420429
79827,ORPHA:2301
2316,ORPHA:2301
7355,ORPHA:268973
5350,ORPHA:293910
5318,ORPHA:293910
1832,ORPHA:293910
7043,ORPHA:293910
11155,ORPHA:293910
3728,ORPHA:293910
6262,ORPHA:293910
1824,ORPHA:293910
79188,ORPHA:293910
29119,ORPHA:293910
4000,ORPHA:293910
1829,ORPHA:293910
1000,ORPHA:293910
7273,ORPHA:293910
6833,ORPHA:276598
3868,ORPHA:2309
3872,ORPHA:2309
3853,ORPHA:2309
3854,ORPHA:2309
2313,ORPHA:2308
57167,ORPHA:2307
9570,ORPHA:280620
5950,ORPHA:352718
145258,ORPHA:397623
406960,ORPHA:293936
1604,ORPHA:566175
3048,ORPHA:280615
4615,ORPHA:70592
51135,ORPHA:70592
6697,ORPHA:70594
1130,ORPHA:352723
3508,ORPHA:98920
5428,ORPHA:70595
56652,ORPHA:70595
23556,ORPHA:280633
8722,ORPHA:352709
56603,ORPHA:293925
59335,ORPHA:478664
60482,ORPHA:98914
4649,ORPHA:98914
1305,ORPHA:98914
1103,ORPHA:98914
6576,ORPHA:98914
6843,ORPHA:98914
375790,ORPHA:98914
127833,ORPHA:98914
6572,ORPHA:98914
6616,ORPHA:98914
8292,ORPHA:98915
3913,ORPHA:98915
5376,ORPHA:98916
2259,ORPHA:675216
9499,ORPHA:98911
11155,ORPHA:98912
6329,ORPHA:98913
1134,ORPHA:98913
4038,ORPHA:98913
1305,ORPHA:98913
1140,ORPHA:98913
1144,ORPHA:98913
1145,ORPHA:98913
4593,ORPHA:98913
5913,ORPHA:98913
375790,ORPHA:98913
221264,ORPHA:98913
285489,ORPHA:98913
4254,ORPHA:280628
673,ORPHA:58017
5426,ORPHA:352712
55691,ORPHA:466688
925,ORPHA:169085
5621,ORPHA:397606
1107,ORPHA:599082
10319,ORPHA:280640
7504,ORPHA:59306
917,ORPHA:169082
3861,ORPHA:86920
27010,ORPHA:293955
51099,ORPHA:98907
57104,ORPHA:98908
1674,ORPHA:98909
58,ORPHA:98904
6261,ORPHA:98905
2533,ORPHA:566192
208,ORPHA:293964
7138,ORPHA:98902
2050,ORPHA:90186
91662,ORPHA:247868
83938,ORPHA:352745
7157,ORPHA:70573
5925,ORPHA:70573
7161,ORPHA:70573
146167,ORPHA:397618
84984,ORPHA:397615
11133,ORPHA:397612
8323,ORPHA:280654
8456,ORPHA:169095
6513,ORPHA:86911
1806,ORPHA:293948
8626,ORPHA:1896
7337,ORPHA:411511
4627,ORPHA:182050
6638,ORPHA:411515
7337,ORPHA:411515
57194,ORPHA:411515
7299,ORPHA:352737
1278,ORPHA:1899
1277,ORPHA:1899
7299,ORPHA:352734
1001,ORPHA:1897
85465,ORPHA:506353
7528,ORPHA:506358
3073,ORPHA:309178
4791,ORPHA:293978
1493,ORPHA:436159
2322,ORPHA:589534
4297,ORPHA:589534
1161,ORPHA:90324
2074,ORPHA:90324
3242,ORPHA:69723
26040,ORPHA:436151
79029,ORPHA:659975
4208,ORPHA:576227
23495,ORPHA:696907
1161,ORPHA:90321
2072,ORPHA:90321
2074,ORPHA:90321
1029,ORPHA:404560
1161,ORPHA:90322
2067,ORPHA:90322
2074,ORPHA:90322
3190,ORPHA:453504
1120,ORPHA:280671
79848,ORPHA:397715
9786,ORPHA:397715
359948,ORPHA:696904
3074,ORPHA:309162
667,ORPHA:412181
3074,ORPHA:309169
2196,ORPHA:589527
5728,ORPHA:210548
220296,ORPHA:210548
23646,ORPHA:589522
3198,ORPHA:69737
5654,ORPHA:482077
23086,ORPHA:412189
1028,ORPHA:436144
54345,ORPHA:69735
94137,ORPHA:247834
54681,ORPHA:436141
3198,ORPHA:69739
342618,ORPHA:466806
1277,ORPHA:31112
5155,ORPHA:31112
57231,ORPHA:397709
1500,ORPHA:1997
999,ORPHA:1997
8879,ORPHA:506334
8575,ORPHA:210571
3074,ORPHA:309155
57526,ORPHA:714652
81607,ORPHA:247820
23479,ORPHA:43115
5155,ORPHA:1980
9213,ORPHA:1980
5159,ORPHA:1980
57462,ORPHA:1980
6575,ORPHA:1980
58494,ORPHA:1980
79903,ORPHA:1980
129607,ORPHA:1980
55699,ORPHA:436174
5921,ORPHA:90307
55109,ORPHA:90308
5290,ORPHA:90308
79184,ORPHA:280679
727857,ORPHA:1986
2626,ORPHA:251071
727857,ORPHA:157801
2904,ORPHA:589547
7056,ORPHA:436169
64170,ORPHA:457088
58484,ORPHA:436166
3737,ORPHA:442835
1759,ORPHA:442835
8120,ORPHA:442835
523,ORPHA:442835
10991,ORPHA:442835
51343,ORPHA:442835
3747,ORPHA:442835
1917,ORPHA:442835
23219,ORPHA:442835
2561,ORPHA:442835
8831,ORPHA:442835
2558,ORPHA:442835
2906,ORPHA:442835
116150,ORPHA:442835
1213,ORPHA:442835
23334,ORPHA:442835
348980,ORPHA:442835
25977,ORPHA:442835
23241,ORPHA:442835
16,ORPHA:442835
6334,ORPHA:442835
9568,ORPHA:442835
2555,ORPHA:442835
55152,ORPHA:442835
26999,ORPHA:442835
4915,ORPHA:442835
25973,ORPHA:442835
23097,ORPHA:442835
2257,ORPHA:442835
5530,ORPHA:442835
478,ORPHA:442835
22906,ORPHA:442835
2566,ORPHA:442835
7532,ORPHA:442835
79876,ORPHA:442835
6328,ORPHA:442835
781,ORPHA:442835
10659,ORPHA:442835
774,ORPHA:442835
51412,ORPHA:442835
2290,ORPHA:442835
6506,ORPHA:442835
8867,ORPHA:442835
477,ORPHA:442835
3745,ORPHA:442835
284111,ORPHA:442835
9681,ORPHA:442835
22866,ORPHA:442835
773,ORPHA:442835
27133,ORPHA:442835
6323,ORPHA:442835
79947,ORPHA:442835
55325,ORPHA:442835
2626,ORPHA:576232
5192,ORPHA:247815
78987,ORPHA:576235
3476,ORPHA:52055
23312,ORPHA:453533
1041,ORPHA:90368
121391,ORPHA:90368
2623,ORPHA:420611
4035,ORPHA:79100
286,ORPHA:251066
8659,ORPHA:79101
100134444,ORPHA:79102
2556,ORPHA:79102
779,ORPHA:79102
2521,ORPHA:79105
90993,ORPHA:79105
64764,ORPHA:79105
93986,ORPHA:251061
3785,ORPHA:1949
3786,ORPHA:1949
55975,ORPHA:157820
23529,ORPHA:157820
9244,ORPHA:157820
3845,ORPHA:268114
4893,ORPHA:268114
79798,ORPHA:189427
23028,ORPHA:189427
2778,ORPHA:189427
1356,ORPHA:48818
6392,ORPHA:100093
286053,ORPHA:436182
7518,ORPHA:436182
57492,ORPHA:251056
6785,ORPHA:1955
19,ORPHA:31150
11107,ORPHA:90354
84627,ORPHA:90354
10265,ORPHA:314555
23314,ORPHA:576283
3073,ORPHA:309192
339855,ORPHA:496686
339855,ORPHA:496689
84466,ORPHA:439212
8218,ORPHA:453510
4913,ORPHA:454840
2157,ORPHA:169805
2322,ORPHA:589595
4297,ORPHA:589595
4299,ORPHA:589595
2006,ORPHA:90348
10516,ORPHA:90348
5832,ORPHA:90348
3785,ORPHA:439218
2157,ORPHA:169808
4052,ORPHA:90349
30008,ORPHA:90349
10516,ORPHA:90349
654,ORPHA:465508
3077,ORPHA:465508
2157,ORPHA:169802
9499,ORPHA:268129
284086,ORPHA:294415
27031,ORPHA:294415
2055,ORPHA:1947
284111,ORPHA:1946
79641,ORPHA:1946
64127,ORPHA:90340
27286,ORPHA:1945
2903,ORPHA:1945
2566,ORPHA:1945
5429,ORPHA:90342
6513,ORPHA:1942
8831,ORPHA:1942
1173,ORPHA:1942
6323,ORPHA:1942
340533,ORPHA:1942
1106,ORPHA:1942
6529,ORPHA:1942
114327,ORPHA:1941
546,ORPHA:100075
3073,ORPHA:309185
2512,ORPHA:157846
55280,ORPHA:453521
1063,ORPHA:506307
2778,ORPHA:57782
6792,ORPHA:1934
3736,ORPHA:1934
9091,ORPHA:1934
140679,ORPHA:1934
2775,ORPHA:1934
23221,ORPHA:1934
81603,ORPHA:1934
2902,ORPHA:1934
79751,ORPHA:1934
150094,ORPHA:1934
8573,ORPHA:1934
23312,ORPHA:1934
2917,ORPHA:1934
170302,ORPHA:1934
11284,ORPHA:1934
6326,ORPHA:1934
777,ORPHA:1934
51227,ORPHA:1934
6324,ORPHA:1934
4761,ORPHA:1934
8803,ORPHA:1933
25978,ORPHA:100070
5663,ORPHA:100070
2896,ORPHA:100070
54664,ORPHA:100070
4137,ORPHA:100070
54209,ORPHA:100070
7415,ORPHA:100070
7187,ORPHA:1930
81622,ORPHA:1930
148022,ORPHA:1930
7098,ORPHA:1930
29110,ORPHA:1930
25978,ORPHA:100069
5663,ORPHA:100069
2896,ORPHA:100069
54664,ORPHA:100069
4137,ORPHA:100069
54209,ORPHA:100069
2737,ORPHA:672
3043,ORPHA:715125
351,ORPHA:324723
3043,ORPHA:715128
4000,ORPHA:300751
593,ORPHA:268145
594,ORPHA:268145
1629,ORPHA:268145
23314,ORPHA:251028
4508,ORPHA:320360
100151683,ORPHA:353298
54790,ORPHA:75564
23451,ORPHA:75564
81570,ORPHA:445038
7157,ORPHA:668
5925,ORPHA:668
11200,ORPHA:668
10312,ORPHA:667
1186,ORPHA:667
29887,ORPHA:667
8600,ORPHA:667
7512,ORPHA:100057
1908,ORPHA:661
2668,ORPHA:661
627,ORPHA:661
10660,ORPHA:661
283446,ORPHA:661
8929,ORPHA:661
5009,ORPHA:664
242,ORPHA:281122
59344,ORPHA:281122
7051,ORPHA:281122
4568,ORPHA:663
4567,ORPHA:663
4570,ORPHA:663
4574,ORPHA:663
7051,ORPHA:281127
2161,ORPHA:100054
2581,ORPHA:206443
351,ORPHA:324718
1387,ORPHA:353281
650,ORPHA:261295
3043,ORPHA:715135
351,ORPHA:324713
9342,ORPHA:66631
3043,ORPHA:700090
23314,ORPHA:251019
2033,ORPHA:353284
3952,ORPHA:66628
51360,ORPHA:659
162514,ORPHA:659
64065,ORPHA:659
2581,ORPHA:206448
710,ORPHA:100050
26128,ORPHA:66629
710,ORPHA:100051
5978,ORPHA:654
129563,ORPHA:654
675,ORPHA:654
9646,ORPHA:654
9319,ORPHA:654
7490,ORPHA:654
10155,ORPHA:654
11281,ORPHA:654
2719,ORPHA:654
283120,ORPHA:654
5741,ORPHA:189466
326,ORPHA:189466
4868,ORPHA:656
23607,ORPHA:656
9688,ORPHA:656
4643,ORPHA:656
64423,ORPHA:656
26130,ORPHA:656
7490,ORPHA:656
57122,ORPHA:656
51479,ORPHA:656
25959,ORPHA:656
54443,ORPHA:656
10677,ORPHA:656
5800,ORPHA:656
286204,ORPHA:656
23165,ORPHA:656
2013,ORPHA:656
79023,ORPHA:656
51196,ORPHA:656
79902,ORPHA:656
1285,ORPHA:656
396,ORPHA:656
79934,ORPHA:656
23279,ORPHA:656
9863,ORPHA:656
81,ORPHA:656
7225,ORPHA:656
8542,ORPHA:656
54885,ORPHA:656
3911,ORPHA:656
7827,ORPHA:656
83478,ORPHA:656
23500,ORPHA:656
5076,ORPHA:656
55746,ORPHA:656
4359,ORPHA:100046
6904,ORPHA:496641
2911,ORPHA:404507
351,ORPHA:324703
3858,ORPHA:281139
3848,ORPHA:281139
1785,ORPHA:100044
351,ORPHA:324708
8565,ORPHA:100045
152926,ORPHA:268162
593,ORPHA:268162
594,ORPHA:268162
1629,ORPHA:268162
4286,ORPHA:42665
340665,ORPHA:398189
987,ORPHA:445018
9719,ORPHA:1901
9509,ORPHA:1901
5351,ORPHA:1900
7389,ORPHA:95159
10771,ORPHA:694308
6898,ORPHA:28378
6329,ORPHA:684
212,ORPHA:75563
93650,ORPHA:100031
10117,ORPHA:100031
3694,ORPHA:100031
80320,ORPHA:100031
3914,ORPHA:100031
258,ORPHA:100031
55654,ORPHA:404511
4286,ORPHA:404511
55193,ORPHA:404511
6927,ORPHA:404511
84957,ORPHA:100032
3694,ORPHA:100032
123041,ORPHA:100032
401138,ORPHA:100032
6261,ORPHA:424107
8111,ORPHA:100033
265,ORPHA:100033
9313,ORPHA:100033
256764,ORPHA:100033
9622,ORPHA:100033
123041,ORPHA:100033
152816,ORPHA:100033
6329,ORPHA:682
1747,ORPHA:100034
9496,ORPHA:261279
6329,ORPHA:681
779,ORPHA:681
10008,ORPHA:681
546,ORPHA:231401
2632,ORPHA:308698
593,ORPHA:268173
594,ORPHA:268173
1629,ORPHA:268173
4626,ORPHA:319340
11330,ORPHA:676
5644,ORPHA:676
5645,ORPHA:676
55503,ORPHA:676
846,ORPHA:676
1357,ORPHA:676
1075,ORPHA:678
487,ORPHA:53347
54790,ORPHA:100020
1482,ORPHA:101351
3921,ORPHA:101351
3975,ORPHA:261265
6928,ORPHA:261265
1629,ORPHA:268184
5307,ORPHA:293144
55697,ORPHA:497906
400916,ORPHA:457050
2688,ORPHA:629
6660,ORPHA:626
238,ORPHA:626
9839,ORPHA:626
4893,ORPHA:626
673,ORPHA:626
5894,ORPHA:626
6513,ORPHA:168577
6023,ORPHA:39041
5699,ORPHA:39041
55636,ORPHA:39041
3981,ORPHA:39041
5896,ORPHA:39041
5897,ORPHA:39041
64421,ORPHA:39041
100,ORPHA:39041
3575,ORPHA:39041
3561,ORPHA:39041
1836,ORPHA:628
81887,ORPHA:404521
4810,ORPHA:627
246329,ORPHA:168572
6872,ORPHA:53351
8314,ORPHA:39044
57105,ORPHA:39044
2776,ORPHA:39044
2767,ORPHA:39044
23451,ORPHA:39044
1528,ORPHA:621
1727,ORPHA:621
2776,ORPHA:624
2132,ORPHA:52022
60529,ORPHA:52022
51317,ORPHA:52022
30011,ORPHA:696945
7531,ORPHA:261257
22978,ORPHA:320396
9138,ORPHA:696942
54790,ORPHA:100019
29123,ORPHA:261250
8314,ORPHA:618
4286,ORPHA:618
1019,ORPHA:618
4255,ORPHA:618
54386,ORPHA:618
4157,ORPHA:618
65057,ORPHA:618
1029,ORPHA:618
